area,area_title,area_type,naics,naics_title,occ code,occ title,tot_emp,a_median
3100002,Central Nebraska nonmetropolitan area,6,000000,Cross-industry,25-2053,"Special Education Teachers, Middle School",80,47050
3100002,Central Nebraska nonmetropolitan area,6,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",120,50550
3100003,Northeast Nebraska nonmetropolitan area,6,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",130,35680
3100003,Northeast Nebraska nonmetropolitan area,6,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",130,48820
3100003,Northeast Nebraska nonmetropolitan area,6,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",890,49960
3100003,Northeast Nebraska nonmetropolitan area,6,000000,Cross-industry,25-2032,"Career/Technical Education Teachers, Secondary School",120,50860
3100003,Northeast Nebraska nonmetropolitan area,6,000000,Cross-industry,25-2053,"Special Education Teachers, Middle School",40,51500
3100003,Northeast Nebraska nonmetropolitan area,6,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",120,52490
3100004,Southeast Nebraska nonmetropolitan area,6,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",70,37450
3100004,Southeast Nebraska nonmetropolitan area,6,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",70,48160
3100004,Southeast Nebraska nonmetropolitan area,6,000000,Cross-industry,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",270,52990
3100004,Southeast Nebraska nonmetropolitan area,6,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",490,52270
3100004,Southeast Nebraska nonmetropolitan area,6,000000,Cross-industry,25-2032,"Career/Technical Education Teachers, Secondary School",70,54760
3100004,Southeast Nebraska nonmetropolitan area,6,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",70,52710
3100004,Southeast Nebraska nonmetropolitan area,6,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",70,53760
3200001,South Nevada nonmetropolitan area,6,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",80,22460
3200001,South Nevada nonmetropolitan area,6,000000,Cross-industry,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",230,56300
3200001,South Nevada nonmetropolitan area,6,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",380,55470
3200001,South Nevada nonmetropolitan area,6,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",80,52120
3200002,North Nevada nonmetropolitan area,6,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",90,20300
3200002,North Nevada nonmetropolitan area,6,000000,Cross-industry,25-2021,"Elementary School Teachers, Except Special Education",390,62700
3200002,North Nevada nonmetropolitan area,6,000000,Cross-industry,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",180,60850
3200002,North Nevada nonmetropolitan area,6,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",280,63150
3200002,North Nevada nonmetropolitan area,6,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",40,58510
3300001,Northern New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",130,26500
3300001,Northern New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",40,47960
3300001,Northern New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2021,"Elementary School Teachers, Except Special Education",480,50910
3300001,Northern New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2032,"Career/Technical Education Teachers, Secondary School",40,50720
3300001,Northern New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2053,"Special Education Teachers, Middle School",30,53740
3300001,Northern New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",50,55670
3300002,Central New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2021,"Elementary School Teachers, Except Special Education",960,57450
3300002,Central New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",990,58510
3300002,Central New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2032,"Career/Technical Education Teachers, Secondary School",50,51780
3300002,Central New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2053,"Special Education Teachers, Middle School",100,57520
3300002,Central New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",100,59860
3300003,West Central New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",270,27970
3300003,West Central New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",30,58910
3300003,West Central New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2021,"Elementary School Teachers, Except Special Education",760,57160
3300003,West Central New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",320,56810
3300003,West Central New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",120,59220
3300003,West Central New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2053,"Special Education Teachers, Middle School",130,51210
3300003,West Central New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",70,58400
3300004,Southwest New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",170,24430
3300004,Southwest New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",40,48470
3300004,Southwest New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2021,"Elementary School Teachers, Except Special Education",450,49080
3300004,Southwest New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",330,51750
3300004,Southwest New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",450,50660
3300004,Southwest New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",80,50990
3300004,Southwest New Hampshire nonmetropolitan area,6,000000,Cross-industry,25-2053,"Special Education Teachers, Middle School",30,53730
3500001,North and West Central New Mexico nonmetropolitan area,6,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",100,50170
3500001,North and West Central New Mexico nonmetropolitan area,6,000000,Cross-industry,25-2021,"Elementary School Teachers, Except Special Education",1020,54370
3500001,North and West Central New Mexico nonmetropolitan area,6,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",750,59390
3500001,North and West Central New Mexico nonmetropolitan area,6,000000,Cross-industry,25-2032,"Career/Technical Education Teachers, Secondary School",50,52600
3500001,North and West Central New Mexico nonmetropolitan area,6,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",120,61310
3500001,North and West Central New Mexico nonmetropolitan area,6,000000,Cross-industry,25-2053,"Special Education Teachers, Middle School",90,58660
3500001,North and West Central New Mexico nonmetropolitan area,6,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",120,71020
3500002,Eastern New Mexico nonmetropolitan area,6,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",220,35150
3500002,Eastern New Mexico nonmetropolitan area,6,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",170,49650
3500002,Eastern New Mexico nonmetropolitan area,6,000000,Cross-industry,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",760,47000
3500002,Eastern New Mexico nonmetropolitan area,6,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",730,51290
3500002,Eastern New Mexico nonmetropolitan area,6,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",100,48180
3500002,Eastern New Mexico nonmetropolitan area,6,000000,Cross-industry,25-2053,"Special Education Teachers, Middle School",70,45440
3500002,Eastern New Mexico nonmetropolitan area,6,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",80,54090
3500002,Eastern New Mexico nonmetropolitan area,6,000000,Cross-industry,25-2059,"Special Education Teachers, All Other",70,59970
3500003,Southwestern New Mexico nonmetropolitan area,6,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",50,25960
3500003,Southwestern New Mexico nonmetropolitan area,6,000000,Cross-industry,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",140,48890
3500003,Southwestern New Mexico nonmetropolitan area,6,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",150,50230
3600001,Capital/Northern New York nonmetropolitan area,6,000000,Cross-industry,25-2011,"Preschool Teachers, Except Special Education",310,33470
3600001,Capital/Northern New York nonmetropolitan area,6,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",240,60010
3600001,Capital/Northern New York nonmetropolitan area,6,000000,Cross-industry,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",700,57570
3600001,Capital/Northern New York nonmetropolitan area,6,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",380,55480
3600001,Capital/Northern New York nonmetropolitan area,6,000000,Cross-industry,25-2053,"Special Education Teachers, Middle School",130,60080
3600001,Capital/Northern New York nonmetropolitan area,6,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",350,59570
3600002,East Central New York nonmetropolitan area,6,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",80,70700
3600002,East Central New York nonmetropolitan area,6,000000,Cross-industry,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",130,72640
3600002,East Central New York nonmetropolitan area,6,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",240,59630
3600002,East Central New York nonmetropolitan area,6,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",120,70380
3600003,Central New York nonmetropolitan area,6,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",190,70460
3600003,Central New York nonmetropolitan area,6,000000,Cross-industry,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",270,58370
3600003,Central New York nonmetropolitan area,6,000000,Cross-industry,25-2052,"Special Education Teachers, Kindergarten and Elementary School",690,58430
3600004,Southwest New York nonmetropolitan area,6,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",330,58030
3600004,Southwest New York nonmetropolitan area,6,000000,Cross-industry,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",1330,55870
3600004,Southwest New York nonmetropolitan area,6,000000,Cross-industry,25-2053,"Special Education Teachers, Middle School",320,46980
3600004,Southwest New York nonmetropolitan area,6,000000,Cross-industry,25-2054,"Special Education Teachers, Secondary School",450,55890
3700001,Southeast Coastal North Carolina nonmetropolitan area,6,000000,Cross-industry,25-2012,"Kindergarten Teachers, Except Special Education",440,40840
3700001,Southeast Coastal North Carolina nonmetropolitan area,6,000000,Cross-industry,25-2023,"Career/Technical Education Teachers, Middle School",90,48110
3700001,Southeast Coastal North Carolina nonmetropolitan area,6,000000,Cross-industry,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1290,41940
3700001,Southeast Coastal North Carolina nonmetropolitan area,6,000000,Cross-industry,25-2032,"Career/Technical Education Teachers, Secondary School",330,46340
